"file_name","glims_id","cloud_cover","image_quality","image_quality_oli","spacecraft_id","num_pixels","no_data_pixel_count","zero_pixel_count","percentage_zero_pixels","negative_pixel_count","rank_score"
"G077993E34781N_2006-09-30_L7_C02_T1_L2_SR.tif","G077993E34781N","2.0","9.0",,"LANDSAT_7","151183","0","11140","0.0736855334263773043","3005","1"
"G291453E82378N_2015-07-11_L8_C02_T1_L2_SR.tif","G291453E82378N","0.13",,"9","LANDSAT_8","765719","0","45245","0.0590882556133516342","2115","1"
"G081436E29882N_2010-12-17_L5_C02_T1_L2_SR.tif","G081436E29882N","2.0","9.0",,"LANDSAT_5","145730","0","4088","0.0280518767583888012","0","1"
"G077587E31866N_2009-09-14_L5_C02_T1_L2_SR.tif","G077587E31866N","2.0","9.0",,"LANDSAT_5","197106","0","261","0.0013241606039389973","0","1"
"G093663E39269N_2007-07-08_L5_C02_T1_L2_SR.tif","G093663E39269N","0.0","9.0",,"LANDSAT_5","176130","0","8402","0.0477034008970646681","99","1"
"G241149E52075N_2006-10-04_L5_C02_T1_L2_SR.tif","G241149E52075N","0.0","9.0",,"LANDSAT_5","262276","0","16181","0.0616945507785691409","0","1"
"G279648E82086N_2015-05-25_L8_C02_T1_L2_SR.tif","G279648E82086N","0.0",,"9","LANDSAT_8","1028584","0","58474","0.0568490274007762127","1731","1"
"G082468E42808N_2007-09-11_L5_C02_T1_L2_SR.tif","G082468E42808N","1.0","9.0",,"LANDSAT_5","104272","0","4910","0.0470883842258707994","0","1"
"G090119E30001N_2009-12-04_L5_C02_T1_L2_SR.tif","G090119E30001N","2.0","9.0",,"LANDSAT_5","68628","0","3088","0.0449962114588797575","30","1"
"G275628E81365N_2015-07-15_L8_C02_T1_L2_SR.tif","G275628E81365N","0.32",,"9","LANDSAT_8","110352","0","9415","0.0853178918370305930","3430","1"
"G077951E34924N_2006-09-30_L7_C02_T1_L2_SR.tif","G077951E34924N","2.0","9.0",,"LANDSAT_7","176548","0","7451","0.0422038199243265288","0","1"
"G227540E57601N_2005-08-12_L7_C02_T1_L2_SR.tif","G227540E57601N","2.0","9.0",,"LANDSAT_7","221141","0","7111","0.0321559547980700096","0","1"
"G007762E45950N_2009-09-07_L5_C02_T1_L2_SR.tif","G007762E45950N","2.0","9.0",,"LANDSAT_5","88920","0","7894","0.0887764282501124606","0","1"
"G078817E31272N_2006-09-23_L7_C02_T1_L2_SR.tif","G078817E31272N","3.0","9.0",,"LANDSAT_7","83448","0","8028","0.0962036238136324418","5882","1"
"G222209E59363N_2010-08-14_L5_C02_T1_L2_SR.tif","G222209E59363N","3.0","9.0",,"LANDSAT_5","681378","0","48925","0.0718030226981205733","0","1"
"G083737E42542N_2007-09-11_L5_C02_T1_L2_SR.tif","G083737E42542N","1.0","9.0",,"LANDSAT_5","52896","0","3647","0.0689466122202056866","1371","1"
"G076690E36529N_2010-08-23_L5_C02_T1_L2_SR.tif","G076690E36529N","2.0","9.0",,"LANDSAT_5","222015","0","5649","0.0254442267414363894","0","1"
"G009672E46307N_2009-09-07_L5_C02_T1_L2_SR.tif","G009672E46307N","2.0","9.0",,"LANDSAT_5","75240","0","7143","0.0949362041467304625","45","1"
"G080249E42346N_2007-09-17_L7_C02_T1_L2_SR.tif","G080249E42346N","1.0","9.0",,"LANDSAT_7","74385","0","4071","0.0547287759628957451","0","1"
"G076979E35931N_2010-08-23_L5_C02_T1_L2_SR.tif","G076979E35931N","2.0","9.0",,"LANDSAT_5","481650","0","17592","0.0365244472127063220","144","1"
"G287886E42322S_2009-04-18_L7_C02_T1_L2_SR.tif","G287886E42322S","1.0","9.0",,"LANDSAT_7","63840","0","4731","0.0741071428571428571","0","1"
"G226834E58367N_2006-06-11_L5_C02_T1_L2_SR.tif","G226834E58367N","2.0","9.0",,"LANDSAT_5","230850","0","12913","0.0559367554689192116","20850","1"
"G275694E81489N_2015-05-24_L8_C02_T1_L2_SR.tif","G275694E81489N","0.0",,"9","LANDSAT_8","1140513","0","87997","0.0771556308433134914","22372","1"
"G077560E36743N_2009-08-13_L5_C02_T1_L2_SR.tif","G077560E36743N","1.0","9.0",,"LANDSAT_5","85291","0","5258","0.0616477705736830381","0","1"
"G227104E58098N_2006-06-11_L5_C02_T1_L2_SR.tif","G227104E58098N","2.0","9.0",,"LANDSAT_5","56392","0","527","0.0093452972052773443","0","1"
"G212322E63653N_2005-08-15_L5_C02_T1_L2_SR.tif","G212322E63653N","1.0","9.0",,"LANDSAT_5","121429","0","7932","0.0653221223925092029","0","1"
"G077623E31998N_2009-09-14_L5_C02_T1_L2_SR.tif","G077623E31998N","2.0","9.0",,"LANDSAT_5","127680","0","393","0.0030780075187969925","0","1"
"G080979E30033N_2010-11-15_L5_C02_T1_L2_SR.tif","G080979E30033N","2.0","9.0",,"LANDSAT_5","361665","0","23803","0.0658150498389393500","99","1"
"G079260E36229N_2009-08-13_L5_C02_T1_L2_SR.tif","G079260E36229N","1.0","9.0",,"LANDSAT_5","65892","0","2240","0.0339950221574697991","0","1"
"G073868E39098N_2009-09-10_L5_C02_T1_L2_SR.tif","G073868E39098N","1.0","9.0",,"LANDSAT_5","90801","0","4346","0.0478629089987995727","0","1"
"G243288E50307N_2006-08-19_L5_C02_T1_L2_SR.tif","G243288E50307N","3.0","9.0",,"LANDSAT_5","298186","0","29716","0.0996559194596661144","4188","1"
"G097124E38693N_2006-08-01_L5_C02_T1_L2_SR.tif","G097124E38693N","0.0","9.0",,"LANDSAT_5","187986","0","15741","0.0837349589863074910","10035","1"
"G079864E35719N_2009-10-01_L7_C02_T1_L2_SR.tif","G079864E35719N","1.0","9.0",,"LANDSAT_7","66120","0","5395","0.0815940713853599516","1510","1"
"G084915E36850N_2007-06-25_L5_C02_T1_L2_SR.tif","G084915E36850N","2.0","9.0",,"LANDSAT_5","65208","0","2900","0.0444730707888602625","3720","1"
"G009167E46880N_2009-08-30_L7_C02_T1_L2_SR.tif","G009167E46880N","0.0","9.0",,"LANDSAT_7","62244","0","5685","0.0913341044919992288","0","1"
"G095785E38362N_2006-10-03_L7_C02_T1_L2_SR.tif","G095785E38362N","3.0","9.0",,"LANDSAT_7","100928","0","9985","0.0989319118579581484","4698","1"
"G079832E33977N_2009-09-07_L5_C02_T1_L2_SR.tif","G079832E33977N","2.0","9.0",,"LANDSAT_5","213009","0","4832","0.0226844875099174213","0","1"
"G241986E52250N_2006-08-26_L5_C02_T1_L2_SR.tif","G241986E52250N","3.0","9.0",,"LANDSAT_5","825930","0","57137","0.0691789861126245566","6378","1"
"G276629E81934N_2015-07-15_L8_C02_T1_L2_SR.tif","G276629E81934N","0.32",,"9","LANDSAT_8","1715263","0","125460","0.0731433022224580137","13875","1"
"G091107E28422N_2009-10-26_L5_C02_T1_L2_SR.tif","G091107E28422N","0.0","9.0",,"LANDSAT_5","162431","0","5356","0.0329740012682308180","0","1"
"G077503E40951N_2007-09-07_L5_C02_T1_L2_SR.tif","G077503E40951N","1.0","9.0",,"LANDSAT_5","94221","0","7275","0.0772120864775368548","0","1"
"G084961E30256N_2009-03-03_L5_C02_T1_L2_SR.tif","G084961E30256N","1.0","9.0",,"LANDSAT_5","101080","0","8581","0.0848931539374752671","9227","1"
"G041420E43362N_2014-09-02_L8_C02_T1_L2_SR.tif","G041420E43362N","0.93",,"9","LANDSAT_8","173166","0","11045","0.0637827287111788688","0","1"
"G077736E32087N_2009-09-14_L5_C02_T1_L2_SR.tif","G077736E32087N","2.0","9.0",,"LANDSAT_5","53200","0","111","0.0020864661654135338","0","1"
"G279392E81305N_2015-05-26_L8_C02_T1_L2_SR.tif","G279392E81305N","0.0",,"9","LANDSAT_8","1012092","0","54899","0.0542430925251854574","492","1"
"G083043E36359N_2007-07-10_L7_C02_T1_L2_SR.tif","G083043E36359N","3.0","9.0",,"LANDSAT_7","221236","0","16686","0.0754217216004628541","2793","1"
"G080290E35795N_2011-08-05_L5_C02_T1_L2_SR.tif","G080290E35795N","1.0","9.0",,"LANDSAT_5","54720","0","1663","0.0303910818713450292","0","1"
"G075271E38468N_2009-07-26_L5_C02_T1_L2_SR.tif","G075271E38468N","2.0","9.0",,"LANDSAT_5","456456","0","17708","0.0387945387945387945","0","1"
"G078391E34659N_2009-08-13_L5_C02_T1_L2_SR.tif","G078391E34659N","2.0","9.0",,"LANDSAT_5","174762","0","5504","0.0314942607660704272","0","1"
"G282911E81469N_2015-05-25_L8_C02_T1_L2_SR.tif","G282911E81469N","0.0",,"9","LANDSAT_8","136800","0","9362","0.0684356725146198830","1041","1"
"G290041E33060S_2010-03-19_L5_C02_T1_L2_SR.tif","G290041E33060S","0.0","9.0",,"LANDSAT_5","56791","0","3288","0.0578964976844922611","0","1"
"G077348E35654N_2009-08-13_L5_C02_T1_L2_SR.tif","G077348E35654N","1.0","9.0",,"LANDSAT_5","85500","0","7090","0.0829239766081871345","1395","1"
"G080850E42099N_2007-09-18_L5_C02_T1_L2_SR.tif","G080850E42099N","1.0","9.0",,"LANDSAT_5","54340","0","4021","0.0739970555760029444","288","1"
"G085576E28254N_2010-12-04_L7_C02_T1_L2_SR.tif","G085576E28254N","1.0","9.0",,"LANDSAT_7","399798","0","30697","0.0767812745436445405","2648","1"
"G090758E48679N_2011-09-01_L5_C02_T1_L2_SR.tif","G090758E48679N","2.0","9.0",,"LANDSAT_5","556320","0","55348","0.0994895024446361806","21519","1"
"G232418E52892N_2005-08-08_L5_C02_T1_L2_SR.tif","G232418E52892N","3.0","9.0",,"LANDSAT_5","95760","0","5639","0.0588868003341687552","0","1"
"G080386E35517N_2010-11-29_L5_C02_T1_L2_SR.tif","G080386E35517N","1.0","9.0",,"LANDSAT_5","593332","0","24469","0.0412399803145625046","0","1"
"G076282E35633N_2006-10-07_L7_C02_T1_L2_SR.tif","G076282E35633N","1.0","9.0",,"LANDSAT_7","125172","0","11521","0.0920413511008851820","9704","1"
"G077978E34872N_2006-09-30_L7_C02_T1_L2_SR.tif","G077978E34872N","2.0","9.0",,"LANDSAT_7","850212","0","27063","0.0318308845323284075","980","1"
"G078578E36377N_2009-08-13_L5_C02_T1_L2_SR.tif","G078578E36377N","1.0","9.0",,"LANDSAT_5","62092","0","2775","0.0446917477291760613","0","1"
"G226750E58441N_2006-06-11_L5_C02_T1_L2_SR.tif","G226750E58441N","2.0","9.0",,"LANDSAT_5","56430","0","2896","0.0513202197412723729","2772","1"
"G081763E30182N_2010-12-17_L5_C02_T1_L2_SR.tif","G081763E30182N","2.0","9.0",,"LANDSAT_5","96824","0","6273","0.0647876559530694869","0","1"
"G093237E28600N_2008-11-09_L7_C02_T1_L2_SR.tif","G093237E28600N","3.0","9.0",,"LANDSAT_7","84075","0","3026","0.0359916741005055010","0","1"
"G092272E32948N_2007-08-02_L5_C02_T1_L2_SR.tif","G092272E32948N","0.0","9.0",,"LANDSAT_5","96900","0","2458","0.0253663570691434469","0","1"
"G086768E31441N_2010-02-11_L5_C02_T1_L2_SR.tif","G086768E31441N","1.0","9.0",,"LANDSAT_5","61028","0","6029","0.0987907190142229796","8685","1"
"G277141E80900N_2015-08-11_L8_C02_T1_L2_SR.tif","G277141E80900N","0.74",,"9","LANDSAT_8","391742","0","22215","0.0567082416488403082","189","1"
"G276830E81819N_2015-05-24_L8_C02_T1_L2_SR.tif","G276830E81819N","0.0",,"9","LANDSAT_8","833682","0","46596","0.0558918148646606260","1101","1"
"G081820E42656N_2007-09-18_L5_C02_T1_L2_SR.tif","G081820E42656N","1.0","9.0",,"LANDSAT_5","73150","0","4697","0.0642105263157894737","0","1"
"G230651E53989N_2005-08-24_L5_C02_T1_L2_SR.tif","G230651E53989N","2.0","9.0",,"LANDSAT_5","60610","0","3791","0.0625474344167629104","0","1"
"G090515E30419N_2009-10-25_L7_C02_T1_L2_SR.tif","G090515E30419N","1.0","9.0",,"LANDSAT_7","130720","0","11894","0.0909883720930232558","5116","1"
"G075124E35725N_2007-07-29_L7_C02_T1_L2_SR.tif","G075124E35725N","1.0","9.0",,"LANDSAT_7","109497","0","6345","0.0579467930628236390","0","1"
"G076501E35407N_2006-10-07_L7_C02_T1_L2_SR.tif","G076501E35407N","1.0","9.0",,"LANDSAT_7","380171","0","29115","0.0765839582714094447","11501","1"
"G080107E34307N_2011-09-13_L5_C02_T1_L2_SR.tif","G080107E34307N","1.0","9.0",,"LANDSAT_5","175275","0","8898","0.0507659392383397518","783","1"
"G008531E46844N_2009-08-06_L5_C02_T1_L2_SR.tif","G008531E46844N","1.0","9.0",,"LANDSAT_5","115881","0","9674","0.0834821929393084285","1149","1"
"G077722E36547N_2010-08-23_L5_C02_T1_L2_SR.tif","G077722E36547N","1.0","9.0",,"LANDSAT_5","294918","0","9942","0.0337110654487009949","1938","1"
"G081500E42368N_2007-09-18_L5_C02_T1_L2_SR.tif","G081500E42368N","1.0","9.0",,"LANDSAT_5","476748","0","28165","0.0590773322593907054","969","1"
"G081134E35960N_2011-08-05_L5_C02_T1_L2_SR.tif","G081134E35960N","1.0","9.0",,"LANDSAT_5","232028","0","4748","0.0204630475632251280","603","1"
"G091954E35843N_2010-09-02_L5_C02_T1_L2_SR.tif","G091954E35843N","1.0","9.0",,"LANDSAT_5","88179","0","4415","0.0500686104401274680","3225","1"
"G097777E38499N_2006-08-01_L5_C02_T1_L2_SR.tif","G097777E38499N","0.0","9.0",,"LANDSAT_5","125818","0","5158","0.0409957239822600900","0","1"
"G007874E46109N_2009-09-30_L5_C02_T1_L2_SR.tif","G007874E46109N","2.0","9.0",,"LANDSAT_5","99674","0","8424","0.0845155205971466982","0","1"
"G087431E36353N_2010-09-07_L5_C02_T1_L2_SR.tif","G087431E36353N","4.0","9.0",,"LANDSAT_5","616968","0","18930","0.0306823044306998094","198","1"
"G075083E38673N_2009-07-26_L5_C02_T1_L2_SR.tif","G075083E38673N","2.0","9.0",,"LANDSAT_5","376656","0","22723","0.0603282570833864322","0","1"
"G081862E30275N_2010-12-17_L5_C02_T1_L2_SR.tif","G081862E30275N","2.0","9.0",,"LANDSAT_5","51870","0","3016","0.0581453634085213033","0","1"
"G078921E35078N_2009-09-07_L5_C02_T1_L2_SR.tif","G078921E35078N","2.0","9.0",,"LANDSAT_5","149815","0","5638","0.0376330807996529052","0","1"
"G008883E46833N_2009-08-06_L5_C02_T1_L2_SR.tif","G008883E46833N","1.0","9.0",,"LANDSAT_5","86336","0","2734","0.0316669755374351371","0","1"
"G226189E58874N_2006-06-11_L5_C02_T1_L2_SR.tif","G226189E58874N","2.0","9.0",,"LANDSAT_5","69483","0","1571","0.0226098470129384166","0","1"
"G008440E46766N_2009-08-06_L5_C02_T1_L2_SR.tif","G008440E46766N","1.0","9.0",,"LANDSAT_5","86184","0","7200","0.0835421888053467001","0","1"
"G075278E36985N_2009-08-27_L5_C02_T1_L2_SR.tif","G075278E36985N","2.0","9.0",,"LANDSAT_5","164388","0","4272","0.0259872983429447405","0","1"
"G071052E38022N_2006-08-16_L7_C02_T1_L2_SR.tif","G071052E38022N","0.0","9.0",,"LANDSAT_7","70224","0","5326","0.0758430166324903167","2398","1"
"G240785E53176N_2006-09-02_L5_C02_T1_L2_SR.tif","G240785E53176N","2.0","9.0",,"LANDSAT_5","374680","0","25327","0.0675963488843813387","0","1"
"G076432E35429N_2006-10-23_L7_C02_T1_L2_SR.tif","G076432E35429N","1.0","9.0",,"LANDSAT_7","149112","0","11962","0.0802215784108589517","7123","1"
"G077648E36688N_2009-08-13_L5_C02_T1_L2_SR.tif","G077648E36688N","1.0","9.0",,"LANDSAT_5","193629","0","13285","0.0686105903557834828","1326","1"
"G241141E52331N_2006-10-04_L5_C02_T1_L2_SR.tif","G241141E52331N","0.0","9.0",,"LANDSAT_5","150822","0","11049","0.0732585431833552134","0","1"
"G042204E43234N_2013-08-23_L8_C02_T1_L2_SR.tif","G042204E43234N","1.82",,"9","LANDSAT_8","56658","0","5345","0.0943379575699812913","0","1"
"G082120E42424N_2007-09-18_L5_C02_T1_L2_SR.tif","G082120E42424N","1.0","9.0",,"LANDSAT_5","287869","0","23811","0.0827147070368813592","9873","1"
"G091478E27966N_2006-01-11_L7_C02_T1_L2_SR.tif","G091478E27966N","3.0","9.0",,"LANDSAT_7","217474","0","18653","0.0857711726459254899","8446","1"
"G076660E32377N_2009-10-23_L5_C02_T1_L2_SR.tif","G076660E32377N","0.0","9.0",,"LANDSAT_5","223630","0","18050","0.0807136788445199660","0","1"
"G230956E54511N_2005-08-24_L5_C02_T1_L2_SR.tif","G230956E54511N","2.0","9.0",,"LANDSAT_5","64600","0","5500","0.0851393188854489164","0","1"
"G077716E32016N_2009-09-14_L5_C02_T1_L2_SR.tif","G077716E32016N","2.0","9.0",,"LANDSAT_5","56240","0","62","0.0011024182076813656","0","1"
"G077370E32238N_2009-09-14_L5_C02_T1_L2_SR.tif","G077370E32238N","2.0","9.0",,"LANDSAT_5","791046","0","6271","0.0079274783008826288","0","1"
"G083906E28604N_2010-12-27_L7_C02_T1_L2_SR.tif","G083906E28604N","1.0","9.0",,"LANDSAT_7","71440","0","5406","0.0756718924972004479","3618","1"
"G085888E34439N_2006-09-19_L5_C02_T1_L2_SR.tif","G085888E34439N","1.0","9.0",,"LANDSAT_5","1487700","0","32502","0.0218471466021375277","4743","1"
"G090470E30368N_2009-12-04_L5_C02_T1_L2_SR.tif","G090470E30368N","2.0","9.0",,"LANDSAT_5","70965","0","4287","0.0604100612978228704","0","1"
"G076386E36385N_2010-08-23_L5_C02_T1_L2_SR.tif","G076386E36385N","2.0","9.0",,"LANDSAT_5","397271","0","19210","0.0483549013142162403","0","1"
"G085374E28549N_2009-12-09_L5_C02_T1_L2_SR.tif","G085374E28549N","1.0","9.0",,"LANDSAT_5","573382","0","27993","0.0488208559040918620","2295","1"
"G080610E42473N_2007-08-24_L5_C02_T1_L2_SR.tif","G080610E42473N","2.0","9.0",,"LANDSAT_5","62985","0","4064","0.0645232991982217988","0","1"
"G074976E35751N_2007-09-15_L7_C02_T1_L2_SR.tif","G074976E35751N","1.0","9.0",,"LANDSAT_7","237804","0","21215","0.0892121242704075625","9762","1"
"G226259E58962N_2006-06-11_L5_C02_T1_L2_SR.tif","G226259E58962N","2.0","9.0",,"LANDSAT_5","1026304","0","12231","0.0119175215140932901","0","1"
"G075697E37070N_2009-07-26_L5_C02_T1_L2_SR.tif","G075697E37070N","2.0","9.0",,"LANDSAT_5","117990","0","3337","0.0282820578015086024","0","1"
"G089922E28203N_2010-01-21_L5_C02_T1_L2_SR.tif","G089922E28203N","1.0","9.0",,"LANDSAT_5","934648","0","57678","0.0617109328859634857","0","1"
"G080332E35463N_2010-12-08_L5_C02_T1_L2_SR.tif","G080332E35463N","1.0","9.0",,"LANDSAT_5","308142","0","13617","0.0441906653426017875","16218","1"
"G081537E29768N_2010-12-17_L5_C02_T1_L2_SR.tif","G081537E29768N","2.0","9.0",,"LANDSAT_5","74119","0","5288","0.0713447294216057961","0","1"
"G078395E36733N_2009-08-29_L5_C02_T1_L2_SR.tif","G078395E36733N","0.0","9.0",,"LANDSAT_5","50274","0","1955","0.0388868997891554283","0","1"
"G082560E29383N_2010-12-18_L7_C02_T1_L2_SR.tif","G082560E29383N","1.0","9.0",,"LANDSAT_7","151620","0","12262","0.0808732357208811502","6675","1"
"G081846E30177N_2010-11-15_L5_C02_T1_L2_SR.tif","G081846E30177N","2.0","9.0",,"LANDSAT_5","98496","0","3726","0.0378289473684210526","0","1"
"G284506E81343N_2015-07-17_L8_C02_T1_L2_SR.tif","G284506E81343N","0.18",,"9","LANDSAT_8","82574","0","6877","0.0832828735437304721","417","1"
"G084803E43472N_2009-08-08_L5_C02_T1_L2_SR.tif","G084803E43472N","3.0","9.0",,"LANDSAT_5","350949","0","17861","0.0508934346585971181","783","1"
"G081625E42506N_2007-09-18_L5_C02_T1_L2_SR.tif","G081625E42506N","1.0","9.0",,"LANDSAT_5","85120","0","4565","0.0536301691729323308","0","1"
"G085119E31581N_2010-03-06_L5_C02_T1_L2_SR.tif","G085119E31581N","1.0","9.0",,"LANDSAT_5","141645","0","10986","0.0775600974266652547","0","1"
"G090903E33508N_2007-05-05_L5_C02_T1_L2_SR.tif","G090903E33508N","3.0","9.0",,"LANDSAT_5","201552","0","5992","0.0297293006271334445","0","1"
"G223668E59310N_2010-08-15_L7_C02_T1_L2_SR.tif","G223668E59310N","2.0","9.0",,"LANDSAT_7","206739","0","17601","0.0851363313162973604","7726","1"
"G087783E37352N_2010-08-14_L7_C02_T1_L2_SR.tif","G087783E37352N","0.0","9.0",,"LANDSAT_7","93062","0","8796","0.0945176334056865316","4490","1"
"G078805E36379N_2009-08-13_L5_C02_T1_L2_SR.tif","G078805E36379N","1.0","9.0",,"LANDSAT_5","198246","0","11430","0.0576556399624708695","0","1"
"G076118E33896N_2007-11-27_L7_C02_T1_L2_SR.tif","G076118E33896N","1.0","9.0",,"LANDSAT_7","74195","0","5364","0.0722959768178448683","0","1"
"G098563E39202N_2007-08-13_L5_C02_T1_L2_SR.tif","G098563E39202N","0.0","9.0",,"LANDSAT_5","282150","0","14978","0.0530852383483962431","1491","1"
"G096409E38174N_2006-09-18_L5_C02_T1_L2_SR.tif","G096409E38174N","0.0","9.0",,"LANDSAT_5","124526","0","8456","0.0679054976470777187","2508","1"
"G096414E38091N_2006-09-18_L5_C02_T1_L2_SR.tif","G096414E38091N","0.0","9.0",,"LANDSAT_5","350949","0","15160","0.0431971597012671357","6153","1"
"G081490E42340N_2007-09-18_L5_C02_T1_L2_SR.tif","G081490E42340N","1.0","9.0",,"LANDSAT_5","1024632","0","64595","0.0630421458631001179","6219","1"
"G271653E81800N_2015-07-13_L8_C02_T1_L2_SR.tif","G271653E81800N","0.07",,"9","LANDSAT_8","2675618","0","165209","0.0617461087494552660","7263","1"
"G240853E53124N_2006-09-02_L5_C02_T1_L2_SR.tif","G240853E53124N","2.0","9.0",,"LANDSAT_5","120042","0","6991","0.0582379500508155479","0","1"
"G085570E28372N_2009-12-09_L5_C02_T1_L2_SR.tif","G085570E28372N","1.0","9.0",,"LANDSAT_5","153900","0","13633","0.0885834957764782326","1776","1"
"G070882E37794N_2006-07-15_L7_C02_T1_L2_SR.tif","G070882E37794N","3.0","9.0",,"LANDSAT_7","91732","0","8541","0.0931081847119870928","5294","1"
"G282415E81458N_2015-05-24_L8_C02_T1_L2_SR.tif","G282415E81458N","0.0",,"9","LANDSAT_8","436810","0","26460","0.0605755362743526934","1710","1"
"G074913E37211N_2009-07-26_L5_C02_T1_L2_SR.tif","G074913E37211N","2.0","9.0",,"LANDSAT_5","130758","0","2547","0.0194787317028403616","0","1"
"G086881E28184N_2010-04-09_L5_C02_T1_L2_SR.tif","G086881E28184N","2.0","9.0",,"LANDSAT_5","59109","0","2205","0.0373039638633710602","0","1"
"G090317E28846N_2010-02-06_L5_C02_T1_L2_SR.tif","G090317E28846N","1.0","9.0",,"LANDSAT_5","52687","0","3209","0.0609068650710801526","0","1"
"G092031E36226N_2010-09-02_L5_C02_T1_L2_SR.tif","G092031E36226N","1.0","9.0",,"LANDSAT_5","200070","0","11973","0.0598440545808966862","1356","1"
"G081574E35456N_2010-12-08_L5_C02_T1_L2_SR.tif","G081574E35456N","1.0","9.0",,"LANDSAT_5","277704","0","16677","0.0600531501166709878","5832","1"
"G075211E38573N_2009-08-27_L5_C02_T1_L2_SR.tif","G075211E38573N","2.0","9.0",,"LANDSAT_5","639540","0","36772","0.0574975763830252994","0","1"
"G075486E36642N_2007-07-29_L7_C02_T1_L2_SR.tif","G075486E36642N","1.0","9.0",,"LANDSAT_7","107445","0","6759","0.0629066033784727070","1590","1"
"G077677E36566N_2010-08-23_L5_C02_T1_L2_SR.tif","G077677E36566N","1.0","9.0",,"LANDSAT_5","580450","0","30542","0.0526177965371694375","14349","1"
"G078361E34820N_2009-08-13_L5_C02_T1_L2_SR.tif","G078361E34820N","2.0","9.0",,"LANDSAT_5","91200","0","8388","0.0919736842105263158","1833","1"
"G091573E33425N_2007-05-05_L5_C02_T1_L2_SR.tif","G091573E33425N","3.0","9.0",,"LANDSAT_5","143735","0","3192","0.0222075346992729676","0","1"
"G077502E41897N_2006-08-12_L5_C02_T1_L2_SR.tif","G077502E41897N","1.0","9.0",,"LANDSAT_5","76494","0","4484","0.0586189766517635370","0","1"
"G077711E34982N_2006-11-01_L7_C02_T1_L2_SR.tif","G077711E34982N","2.0","9.0",,"LANDSAT_7","513380","0","49266","0.0959640032724297791","59142","1"
"G081334E35513N_2010-12-08_L5_C02_T1_L2_SR.tif","G081334E35513N","1.0","9.0",,"LANDSAT_5","2031347","0","158385","0.0779704304582131955","23775","1"
"G085577E43235N_2007-09-13_L5_C02_T1_L2_SR.tif","G085577E43235N","1.0","9.0",,"LANDSAT_5","114665","0","9517","0.0829982993938865390","2538","1"
"G076181E33603N_2007-10-26_L7_C02_T1_L2_SR.tif","G076181E33603N","4.0","9.0",,"LANDSAT_7","2891610","0","257858","0.0891745429017052784","61946","1"
"G083513E31809N_2009-09-18_L5_C02_T1_L2_SR.tif","G083513E31809N","1.0","9.0",,"LANDSAT_5","97888","0","4647","0.0474726217718208565","0","1"
"G232086E53779N_2005-08-24_L5_C02_T1_L2_SR.tif","G232086E53779N","2.0","9.0",,"LANDSAT_5","184338","0","16664","0.0903991580683310007","0","1"
"G085023E36823N_2007-05-08_L5_C02_T1_L2_SR.tif","G085023E36823N","2.0","9.0",,"LANDSAT_5","163229","0","8410","0.0515227073620496358","0","1"
"G076294E35630N_2006-10-23_L7_C02_T1_L2_SR.tif","G076294E35630N","1.0","9.0",,"LANDSAT_7","101745","0","9333","0.0917293233082706767","6725","1"
"G082036E30361N_2009-10-11_L5_C02_T1_L2_SR.tif","G082036E30361N","2.0","9.0",,"LANDSAT_5","103968","0","1221","0.0117439981532779317","0","1"
"G087395E36552N_2010-09-07_L5_C02_T1_L2_SR.tif","G087395E36552N","4.0","9.0",,"LANDSAT_5","106856","0","3886","0.0363666991090813805","0","1"
"G083952E43879N_2007-09-11_L5_C02_T1_L2_SR.tif","G083952E43879N","1.0","9.0",,"LANDSAT_5","113715","0","8050","0.0707910126192674669","0","1"
"G274228E82175N_2015-06-03_L8_C02_T1_L2_SR.tif","G274228E82175N","0.03",,"9","LANDSAT_8","488585","0","44837","0.0917690882855593193","22119","1"
"G077766E34693N_2006-09-30_L7_C02_T1_L2_SR.tif","G077766E34693N","2.0","9.0",,"LANDSAT_7","339264","0","24823","0.0731672090171665723","13948","1"
"G240661E53305N_2006-09-02_L5_C02_T1_L2_SR.tif","G240661E53305N","2.0","9.0",,"LANDSAT_5","94430","0","8405","0.0890077305940908610","1620","1"
"G097749E38581N_2006-08-01_L5_C02_T1_L2_SR.tif","G097749E38581N","0.0","9.0",,"LANDSAT_5","437760","0","18830","0.0430144371345029240","0","1"
"G230637E54670N_2005-08-24_L5_C02_T1_L2_SR.tif","G230637E54670N","2.0","9.0",,"LANDSAT_5","134596","0","8816","0.0654997176736307171","0","1"
"G075011E37227N_2009-07-26_L5_C02_T1_L2_SR.tif","G075011E37227N","2.0","9.0",,"LANDSAT_5","120156","0","4923","0.0409717367422350944","0","1"
"G007800E45965N_2009-09-07_L5_C02_T1_L2_SR.tif","G007800E45965N","2.0","9.0",,"LANDSAT_5","2155170","0","145912","0.0677032438276330869","681","1"
"G078017E41052N_2007-09-16_L5_C02_T1_L2_SR.tif","G078017E41052N","1.0","9.0",,"LANDSAT_5","452751","0","23547","0.0520087200249143569","0","1"
"G232823E52858N_2006-08-20_L5_C02_T1_L2_SR.tif","G232823E52858N","3.0","9.0",,"LANDSAT_5","138624","0","9837","0.0709617382271468144","0","1"
"G093254E32717N_2007-08-02_L5_C02_T1_L2_SR.tif","G093254E32717N","0.0","9.0",,"LANDSAT_5","112651","0","10570","0.0938296153607158392","5724","1"
